region,time,inversion_fraction,ridge_above_deck_fraction,mean_tcc_pct,mean_lcc_pct
east,2013-01-14 01:00:00,0.0922791950829334,0.990063233965673,99.11029815673828,86.71176147460938
east,2013-01-14 02:00:00,0.09320535488759787,1.0,99.84040832519531,80.11354064941406
east,2013-01-14 03:00:00,0.09320535488759787,1.0,99.96278381347656,79.8061294555664
east,2013-01-14 04:00:00,0.07064073419213607,0.7579042457091237,99.94790649414062,65.40139770507812
east,2013-01-14 05:00:00,0.03376273469731414,0.36224028906955735,99.96180725097656,55.363277435302734
east,2013-01-14 06:00:00,0.039151300833543824,0.42005420054200543,100.0,58.141944885253906
east,2013-01-14 07:00:00,0.05413825039993264,0.5808491418247516,100.0,57.77791213989258
east,2013-01-14 08:00:00,0.061631725183127054,0.6612466124661247,99.89208984375,63.71805953979492
east,2013-01-14 09:00:00,0.05801128231034773,0.6224028906955736,99.41183471679688,73.99281311035156
east,2013-01-14 10:00:00,0.05906373663383009,0.6336946702800361,99.74921417236328,96.36949920654297
east,2013-01-14 11:00:00,0.08806937778900396,0.9448961156278229,99.97315216064453,97.91618347167969
east,2013-01-14 12:00:00,0.09320535488759787,1.0,98.96583557128906,96.57221984863281
east,2013-01-14 13:00:00,0.09320535488759787,1.0,97.50582885742188,95.49095153808594
east,2013-01-14 14:00:00,0.09320535488759787,1.0,94.27119445800781,94.02446746826172
east,2013-01-14 15:00:00,0.09320535488759787,1.0,90.15437316894531,89.5145263671875
east,2013-01-14 16:00:00,0.09320535488759787,1.0,89.51768493652344,88.45352172851562
east,2013-01-14 17:00:00,0.09320535488759787,1.0,71.64073181152344,68.19841003417969
east,2013-01-14 18:00:00,0.09320535488759787,1.0,65.28028869628906,61.55827331542969
east,2013-01-14 19:00:00,0.09320535488759787,1.0,66.37345123291016,59.35416030883789
east,2013-01-14 20:00:00,0.09320535488759787,1.0,77.78077697753906,67.14579772949219
east,2013-01-14 21:00:00,0.09320535488759787,1.0,83.00093841552734,71.47681427001953
east,2013-01-14 22:00:00,0.09320535488759787,1.0,79.50973510742188,74.6316909790039
east,2013-01-14 23:00:00,0.08428054222446746,0.9042457091237579,78.22451782226562,69.5010757446289
east,2013-01-15 00:00:00,0.05611686452807948,0.6020776874435411,72.3756332397461,66.4298095703125
east,2013-01-15 01:00:00,0.05611686452807948,0.6020776874435411,71.24725341796875,68.3492431640625
east,2013-01-15 02:00:00,0.05649574808453313,0.6061427280939476,72.40483856201172,69.92707824707031
east,2013-01-15 03:00:00,0.05649574808453313,0.6061427280939476,78.60491943359375,73.19491577148438
east,2013-01-15 04:00:00,0.09320535488759787,1.0,81.00877380371094,77.79035949707031
east,2013-01-15 05:00:00,0.09320535488759787,1.0,82.32887268066406,78.35220336914062
east,2013-01-15 06:00:00,0.09320535488759787,1.0,85.35320281982422,78.25804138183594
east,2013-01-15 07:00:00,0.09320535488759787,1.0,83.47607421875,72.02814483642578
east,2013-01-15 08:00:00,0.09194240969941904,0.986449864498645,81.50377655029297,57.00402069091797
east,2013-01-15 09:00:00,0.09194240969941904,0.986449864498645,84.25418090820312,46.880062103271484
east,2013-01-15 10:00:00,0.09278437315820494,0.995483288166215,86.38978576660156,61.6749382019043
east,2013-01-15 11:00:00,0.021427970026100866,0.22990063233965674,83.39385986328125,68.2729721069336
east,2013-01-15 12:00:00,0.08070219752462743,0.8658536585365854,93.00690460205078,64.35135650634766
east,2013-01-15 13:00:00,0.08049170665993095,0.8635953026196929,94.1119613647461,60.446754455566406
east,2013-01-15 14:00:00,0.021133282815525806,0.22673893405600723,90.68620300292969,58.930912017822266
east,2013-01-15 15:00:00,0.053885661362296874,0.5781391147244805,87.86260986328125,57.83098220825195
east,2013-01-15 16:00:00,0.052833207038814514,0.5668473351400181,73.15635681152344,51.46329116821289
east,2013-01-15 17:00:00,0.0590216384608908,0.6332429990966576,51.44643020629883,43.19330978393555
east,2013-01-15 18:00:00,0.08044960848699166,0.8631436314363143,34.066314697265625,30.372262954711914
east,2013-01-15 19:00:00,0.0,0.592140921409214,28.33936309814453,25.715198516845703
east,2013-01-15 20:00:00,0.0,0.8572719060523939,31.017091751098633,25.84371566772461
east,2013-01-15 21:00:00,0.0,0.8577235772357723,33.706298828125,26.26007652282715
east,2013-01-15 22:00:00,0.08369116780331734,0.8979223125564589,75.025634765625,69.08370208740234
east,2013-01-15 23:00:00,0.09320535488759787,1.0,83.9134521484375,78.34229278564453
east,2013-01-16 00:00:00,0.09320535488759787,1.0,95.73065948486328,88.27987670898438
east,2013-01-16 01:00:00,0.09320535488759787,1.0,97.26944732666016,86.75655364990234
east,2013-01-16 02:00:00,0.09320535488759787,1.0,99.1592788696289,80.82476043701172
east,2013-01-16 03:00:00,0.09320535488759787,1.0,99.57074737548828,83.6814193725586
east,2013-01-16 04:00:00,0.09320535488759787,1.0,99.80209350585938,83.22801208496094
east,2013-01-16 05:00:00,0.09320535488759787,1.0,99.97865295410156,72.2689208984375
east,2013-01-16 06:00:00,0.0914372316241475,0.981029810298103,99.96949768066406,70.21829223632812
east,2013-01-16 07:00:00,0.08790098509724678,0.943089430894309,99.55491638183594,65.91483306884766
east,2013-01-16 08:00:00,0.06495748084533132,0.6969286359530262,97.38172149658203,68.76039123535156
east,2013-01-16 09:00:00,0.09126883893239034,0.979223125564589,98.91344451904297,74.69670104980469
east,2013-01-16 10:00:00,0.09320535488759787,1.0,99.63794708251953,96.48367309570312
east,2013-01-16 11:00:00,0.09320535488759787,1.0,99.99887084960938,99.69297790527344
east,2013-01-16 12:00:00,0.09320535488759787,1.0,99.87818908691406,98.69644927978516
east,2013-01-16 13:00:00,0.09320535488759787,1.0,100.0,95.65193176269531
east,2013-01-16 14:00:00,0.09320535488759787,1.0,100.0,86.02759552001953
east,2013-01-16 15:00:00,0.09135303527826892,0.980126467931346,100.0,91.15728759765625
east,2013-01-16 16:00:00,0.09101624989475457,0.976513098464318,100.0,83.77648162841797
east,2013-01-16 17:00:00,0.09042687547360445,0.9701897018970189,100.0,89.06609344482422
east,2013-01-16 18:00:00,0.09248968594762988,0.9923215898825655,100.0,86.0578842163086
east,2013-01-16 19:00:00,0.09101624989475457,0.976513098464318,100.0,85.66541290283203
east,2013-01-16 20:00:00,0.09164772248884398,0.9832881662149955,100.0,85.54415893554688
east,2013-01-16 21:00:00,0.0923212932558727,0.9905149051490515,100.0,84.95550537109375
east,2013-01-16 22:00:00,0.09320535488759787,1.0,99.98446655273438,90.75774383544922
east,2013-01-16 23:00:00,0.09320535488759787,1.0,99.9847183227539,94.60242462158203
east,2013-01-17 00:00:00,0.09320535488759787,1.0,99.96597290039062,94.08922576904297
east,2013-01-17 01:00:00,0.09320535488759787,1.0,99.92356872558594,95.79010009765625
east,2013-01-17 02:00:00,0.09320535488759787,1.0,99.97515869140625,93.70686340332031
east,2013-01-17 03:00:00,0.09286856950408352,0.996386630532972,100.0,91.22318267822266
east,2013-01-17 04:00:00,0.09320535488759787,1.0,99.88328552246094,94.27618408203125
east,2013-01-17 05:00:00,0.09307906036878,0.9986449864498645,99.89669036865234,95.58773040771484
east,2013-01-17 06:00:00,0.09307906036878,0.9986449864498645,100.0,96.4677734375
east,2013-01-17 07:00:00,0.09320535488759787,1.0,100.0,94.88626861572266
east,2013-01-17 08:00:00,0.09320535488759787,1.0,100.0,92.3437728881836
east,2013-01-17 09:00:00,0.09316325671465858,0.9995483288166215,99.98400115966797,90.41690063476562
east,2013-01-17 10:00:00,0.09307906036878,0.9986449864498645,100.0,98.36174774169922
east,2013-01-17 11:00:00,0.09307906036878,0.9986449864498645,99.9755859375,98.82080841064453
